index,start_sec,end_sec,tier,label,video_path,eaf_path
593,1056.883,1057.766,both_hands-mode,beat,videos_to_label/593.mp4,annotations/593.eaf
594,1059.341,1060.309,both_hands-mode,other,videos_to_label/594.mp4,annotations/594.eaf
595,1060.330,1060.989,both_hands-mode,other,videos_to_label/595.mp4,annotations/595.eaf
596,1076.468,1077.872,both_hands-mode,molding,videos_to_label/596.mp4,annotations/596.eaf
597,1078.245,1079.532,both_hands-mode,molding,videos_to_label/597.mp4,annotations/597.eaf
598,1096.277,1097.234,both_hands-mode,acting,videos_to_label/598.mp4,annotations/598.eaf
599,1119.319,1120.181,both_hands-mode,acting,videos_to_label/599.mp4,annotations/599.eaf
600,1124.181,1126.011,both_hands-mode,beat,videos_to_label/600.mp4,annotations/600.eaf
601,1234.085,1235.000,both_hands-mode,acting,videos_to_label/601.mp4,annotations/601.eaf
602,1274.740,1275.860,both_hands-mode,NoGesture,videos_to_label/602.mp4,annotations/602.eaf
603,1296.862,1298.819,both_hands-mode,indexing,videos_to_label/603.mp4,annotations/603.eaf
604,1298.958,1299.787,both_hands-mode,molding,videos_to_label/604.mp4,annotations/604.eaf
605,1320.910,1322.070,both_hands-mode,NoGesture,videos_to_label/605.mp4,annotations/605.eaf
606,1329.150,1330.410,both_hands-mode,NoGesture,videos_to_label/606.mp4,annotations/606.eaf
607,1359.415,1360.702,both_hands-mode,acting,videos_to_label/607.mp4,annotations/607.eaf
608,1382.940,1384.160,both_hands-mode,NoGesture,videos_to_label/608.mp4,annotations/608.eaf
609,1386.330,1387.130,both_hands-mode,NoGesture,videos_to_label/609.mp4,annotations/609.eaf
610,1400.319,1404.149,both_hands-mode,acting,videos_to_label/610.mp4,annotations/610.eaf
611,1404.521,1405.426,both_hands-mode,molding,videos_to_label/611.mp4,annotations/611.eaf
612,1405.468,1405.926,both_hands-mode,other,videos_to_label/612.mp4,annotations/612.eaf
613,1410.043,1411.383,both_hands-mode,other,videos_to_label/613.mp4,annotations/613.eaf
614,1415.681,1416.532,both_hands-mode,acting,videos_to_label/614.mp4,annotations/614.eaf
615,1417.575,1419.713,both_hands-mode,acting,videos_to_label/615.mp4,annotations/615.eaf
616,1421.064,1422.192,both_hands-mode,molding,videos_to_label/616.mp4,annotations/616.eaf
617,1423.394,1425.553,both_hands-mode,molding,videos_to_label/617.mp4,annotations/617.eaf
618,1425.734,1427.415,both_hands-mode,acting,videos_to_label/618.mp4,annotations/618.eaf
